»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 13:5:36
Configured:	05/16/18 12:56:13 PM
Executed:	05/16/18 01:04:48 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 197	9.8500e-002	12.580872	23.524170
 198	9.9000e-002	9.284973	22.315286
 199	9.9500e-002	6.347656	20.935313
 200	1.0000e-001	3.707886	19.440565
 201	1.0050e-001	0.534058	17.858396
 202	1.0100e-001	-2.189636	15.984465
 203	1.0150e-001	-5.157471	14.079962
 204	1.0200e-001	-8.369446	12.019389
 205	1.0250e-001	-11.169434	9.743211
 206	1.0300e-001	-14.045715	7.340459
 207	1.0350e-001	-16.944885	4.838487
 208	1.0400e-001	-20.065308	2.141291
 209	1.0450e-001	-22.674561	-0.780626
 210	1.0500e-001	-26.100159	-3.755104
 211	1.0550e-001	-28.633118	-6.655568
 212	1.0600e-001	-31.845093	-9.749647
 213	1.0650e-001	-34.759521	-12.772930
 214	1.0700e-001	-37.460327	-15.685730
 215	1.0750e-001	-40.916443	-18.467666
 216	1.0800e-001	-44.281006	-21.076903
 217	1.0850e-001	-47.218323	-23.397597
 218	1.0900e-001	-50.254822	-25.425454
 219	1.0950e-001	-54.237366	-27.166913
 220	1.1000e-001	-56.587219	-28.594083
 221	1.1050e-001	-59.532166	-29.652795
 222	1.1100e-001	-62.965393	-30.449779
 223	1.1150e-001	-65.803528	-31.075675
 224	1.1200e-001	-68.832397	-31.551398
 225	1.1250e-001	-72.090149	-31.959008
 226	1.1300e-001	-74.966431	-32.294213
 227	1.1350e-001	-78.117371	-32.543606
 228	1.1400e-001	-80.535889	-32.819278
 229	1.1450e-001	-83.839417	-33.135712
 230	1.1500e-001	-86.990356	-33.368479
 231	1.1550e-001	-90.026855	-33.675795
 232	1.1600e-001	-92.880249	-33.777161
 233	1.1650e-001	-95.870972	-33.957367
 234	1.1700e-001	-99.090576	-34.124702
 235	1.1750e-001	-102.172852	-34.299545
 236	1.1800e-001	-104.835510	-34.461516
 237	1.1850e-001	-108.200073	-34.588626
 238	1.1900e-001	-111.068726	-34.760251
 239	1.1950e-001	-114.074707	-34.919541
 240	1.2000e-001	-117.057800	-34.990872
 241	1.2050e-001	-120.124817	-35.136754
 242	1.2100e-001	-122.917175	-35.314815
 243	1.2150e-001	-126.045227	-35.446751
 244	1.2200e-001	-129.096985	-35.554553
 245	1.2250e-001	-132.171631	-35.700971
 246	1.2300e-001	-135.177612	-35.807700
 247	1.2350e-001	-138.168335	-35.941783
 248	1.2400e-001	-141.128540	-36.058702
 249	1.2450e-001	-144.004822	-36.155778
 250	1.2500e-001	-147.689819	-36.279133
 251	1.2550e-001	-150.421143	-36.435205
 252	1.2600e-001	-152.969360	-36.533353
 253	1.2650e-001	-156.227112	-36.589131
 254	1.2700e-001	-159.042358	-36.704978
 255	1.2750e-001	-162.048340	-36.819752
 256	1.2800e-001	-165.405273	-36.916291
 257	1.2850e-001	-168.029785	-37.006395
 258	1.2900e-001	-171.165466	-37.118487
 259	1.2950e-001	-173.599243	-36.978505
 260	1.3000e-001	-177.528381	-37.290649
 261	1.3050e-001	-180.191040	-37.384506
 262	1.3100e-001	-182.975769	-37.505716
 263	1.3150e-001	-185.920715	-37.579193
 264	1.3200e-001	-189.132690	-37.672514
 265	1.3250e-001	-191.864014	-37.763690
 266	1.3300e-001	-195.045471	-37.875247
 267	1.3350e-001	-198.287964	-37.918689
 268	1.3400e-001	-201.446533	-38.030782
 269	1.3450e-001	-204.055786	-38.114449
 270	1.3500e-001	-206.886292	-38.112304
 271	1.3550e-001	-210.060120	-38.313963
 272	1.3600e-001	-212.982178	-38.411575
 273	1.3650e-001	-216.194153	-38.461990
 274	1.3700e-001	-219.085693	-38.526886
 275	1.3750e-001	-222.038269	-38.636297
 276	1.3800e-001	-225.143433	-38.707628
 277	1.3850e-001	-228.149414	-38.796659
 278	1.3900e-001	-231.056213	-38.876035
 279	1.3950e-001	-234.191895	-38.938250
 280	1.4000e-001	-237.213135	-39.011190
 281	1.4050e-001	-239.875793	-39.092712
 282	1.4100e-001	-244.201660	-39.145272
 283	1.4150e-001	-245.880127	-39.234303
 284	1.4200e-001	-248.878479	-39.306171
 285	1.4250e-001	-252.151489	-39.383402
 286	1.4300e-001	-255.004883	-39.443471
 287	1.4350e-001	-258.216858	-39.542692
 288	1.4400e-001	-261.291504	-39.642449
 289	1.4450e-001	-264.068604	-39.670338
 290	1.4500e-001	-267.028809	-39.767950
 291	1.4550e-001	-271.179199	-39.832845
 292	1.4600e-001	-273.010254	-39.877897
 293	1.4650e-001	-275.993347	-39.941184
 294	1.4700e-001	-278.984070	-40.027533
 295	1.4750e-001	-282.127380	-40.091356
 296	1.4800e-001	-285.003662	-40.163760
 297	1.4850e-001	-288.261414	-40.232410
 298	1.4900e-001	-291.030884	-40.289797
 299	1.4950e-001	-294.006348	-40.334849
 300	1.5000e-001	-297.103882	-40.664691
 301	1.5050e-001	-300.048828	-40.544553
 302	1.5100e-001	-296.859741	-40.444796
 303	1.5150e-001	-293.891907	-40.368101
 304	1.5200e-001	-290.763855	-40.356838
 305	1.5250e-001	-288.078308	-40.308569
 306	1.5300e-001	-285.156250	-40.237773
 307	1.5350e-001	-281.745911	-40.172878
 308	1.5400e-001	-278.724670	-40.105300
 309	1.5450e-001	-275.894165	-40.035578
 310	1.5500e-001	-273.025513	-39.982481
 311	1.5550e-001	-269.912720	-39.924021
 312	1.5600e-001	-266.822815	-39.870388
 313	1.5650e-001	-263.778687	-39.802811
 314	1.5700e-001	-261.428833	-39.659611
 315	1.5750e-001	-257.812500	-39.697691
 316	1.5800e-001	-254.776001	-39.611342
