»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 8:58:21
Configured:	05/15/18 08:22:15 PM
Executed:	05/16/18 08:58:01 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	401

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 314	1.5700e-001	-75.408936	-19.427344
 315	1.5750e-001	-81.840515	-26.140560
 316	1.5800e-001	-88.394165	-31.399896
 317	1.5850e-001	-95.153809	-35.151686
 318	1.5900e-001	-101.539612	-37.791112
 319	1.5950e-001	-107.452393	-39.557234
 320	1.6000e-001	-114.158630	-40.645205
 321	1.6050e-001	-120.117188	-41.699023
 322	1.6100e-001	-126.144409	-42.499145
 323	1.6150e-001	-131.820679	-43.030933
 324	1.6200e-001	-138.252258	-43.660297
 325	1.6250e-001	-143.981934	-44.240873
 326	1.6300e-001	-150.268555	-44.714116
 327	1.6350e-001	-156.318665	-45.197116
 328	1.6400e-001	-162.063599	-45.660601
 329	1.6450e-001	-168.228149	-46.172874
 330	1.6500e-001	-174.034119	-46.650996
 331	1.6550e-001	-180.335999	-47.046178
 332	1.6600e-001	-185.951233	-47.319390
 333	1.6650e-001	-191.940308	-47.777996
 334	1.6700e-001	-198.379517	-48.139027
 335	1.6750e-001	-204.383850	-48.456148
 336	1.6800e-001	-210.205078	-48.875724
 337	1.6850e-001	-216.300964	-49.222119
 338	1.6900e-001	-222.145081	-49.602664
 339	1.6950e-001	-227.958679	-49.792937
 340	1.7000e-001	-235.069275	-50.246665
 341	1.7050e-001	-240.226746	-50.461331
 342	1.7100e-001	-246.215820	-50.876029
 343	1.7150e-001	-252.326965	-51.173635
 344	1.7200e-001	-258.247375	-51.451726
 345	1.7250e-001	-264.541626	-51.798120
 346	1.7300e-001	-270.622253	-52.007908
 347	1.7350e-001	-276.351929	-52.320151
 348	1.7400e-001	-282.684326	-52.651908
 349	1.7450e-001	-288.169861	-52.871454
 350	1.7500e-001	-294.143677	-53.149545
 351	1.7550e-001	-300.170898	-53.471545
 352	1.7600e-001	-293.792725	-53.330060
 353	1.7650e-001	-287.460327	-53.173939
 354	1.7700e-001	-281.494141	-53.081242
 355	1.7750e-001	-275.573730	-52.944636
 356	1.7800e-001	-269.607544	-52.710454
 357	1.7850e-001	-263.412476	-52.534817
 358	1.7900e-001	-257.446289	-52.393332
 359	1.7950e-001	-251.571655	-52.159150
 360	1.8000e-001	-245.559692	-51.949362
 361	1.8050e-001	-239.562988	-51.744453
 362	1.8100e-001	-233.505249	-51.554180
 363	1.8150e-001	-227.478027	-51.451726
 364	1.8200e-001	-221.824646	-51.237059
 365	1.8250e-001	-215.621948	-50.900422
 366	1.8300e-001	-209.465027	-50.734544
 367	1.8350e-001	-203.651428	-50.505240
 368	1.8400e-001	-197.441101	-50.246665
 369	1.8450e-001	-191.207886	-50.022240
 370	1.8500e-001	-185.577393	-49.763664
 371	1.8550e-001	-179.321289	-49.563634
 372	1.8600e-001	-173.324585	-49.392876
 373	1.8650e-001	-167.625427	-48.929391
 374	1.8700e-001	-161.384583	-48.685452
 375	1.8750e-001	-155.326843	-48.461027
 376	1.8800e-001	-149.971008	-48.256118
 377	1.8850e-001	-143.196106	-47.929239
 378	1.8900e-001	-137.199402	-47.924360
 379	1.8950e-001	-131.599426	-47.460875
 380	1.9000e-001	-125.503540	-46.997390
 381	1.9050e-001	-119.491577	-46.811996
 382	1.9100e-001	-113.594055	-46.294844
 383	1.9150e-001	-107.887268	-46.036268
 384	1.9200e-001	-101.608276	-45.655723
 385	1.9250e-001	-95.436096	-45.353238
 386	1.9300e-001	-89.553833	-45.031237
 387	1.9350e-001	-83.549500	-44.879995
 388	1.9400e-001	-77.484131	-44.304298
 389	1.9450e-001	-71.449280	-43.787146
 390	1.9500e-001	-65.368652	-43.338297
 391	1.9550e-001	-59.700012	-43.040691
 392	1.9600e-001	-53.497314	-42.430842
 393	1.9650e-001	-47.531128	-42.152751
 394	1.9700e-001	-41.603088	-41.572175
 395	1.9750e-001	-35.873413	-41.133084
 396	1.9800e-001	-29.785156	-40.640326
 397	1.9850e-001	-23.719788	-40.059750
 398	1.9900e-001	-17.852783	-39.401113
 399	1.9950e-001	-11.474609	-38.737597
 400	2.0000e-001	-6.011963	-38.069203
 401	2.0050e-001	-0.495911	-37.415445

Center data before PMax,±Pr and ±Vc Calc.

PMax (µC/cm2):	5.35e+001
Pr (µC/cm2):	3.94e+001
-Pr (µC/cm2):	-3.74e+001
Ec:	9.20e-003
-Ec:	-5.96e-003
C (Max-Eff) (nF):	1.40e+000
K (Eff):	2.02e+003
Vert. (±Pr) Shift (µC/cm2):	9.85e-001
Horiz. Shift (±Ec):	1.62e-003
Offset (µC/cm2):	3.41e+001

A (Loop Area - µC/cm2·Volts):	1.32e+004



Hysteresis Version: 5.16.2 - Radiant Technologies, Inc., 1999 - 3/20/18

