»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 15:28:19
Configured:	05/08/18 02:20:49 PM
Executed:	05/08/18 03:27:13 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	DisabledProfile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 244	1.2200e-001	-127.944946	-23.806059
 245	1.2250e-001	-131.301880	-26.547939
 246	1.2300e-001	-133.848190	-29.050759
 247	1.2350e-001	-137.414932	-30.953487
 248	1.2400e-001	-140.409470	-32.407367
 249	1.2450e-001	-143.709183	-33.651458
 250	1.2500e-001	-146.579742	-34.632095
 251	1.2550e-001	-149.602890	-35.280974
 252	1.2600e-001	-152.502060	-35.954247
 253	1.2650e-001	-155.878067	-36.539702
 254	1.2700e-001	-158.805847	-36.993430
 255	1.2750e-001	-161.666870	-37.486188
 256	1.2800e-001	-164.756775	-37.754521
 257	1.2850e-001	-168.256760	-38.105794
 258	1.2900e-001	-170.774460	-38.486340
 259	1.2950e-001	-173.549652	-38.803461
 260	1.3000e-001	-176.897049	-39.042522
 261	1.3050e-001	-179.767609	-39.247431
 262	1.3100e-001	-182.762146	-39.559674
 263	1.3150e-001	-185.899734	-39.774340
 264	1.3200e-001	-188.665390	-40.076826
 265	1.3250e-001	-192.146301	-40.369553
 266	1.3300e-001	-194.911957	-40.467129
 267	1.3350e-001	-197.734833	-40.769614
 268	1.3400e-001	-200.872421	-41.028190
 269	1.3450e-001	-204.105377	-41.150159
 270	1.3500e-001	-206.928253	-41.277008
 271	1.3550e-001	-209.751129	-41.559978
 272	1.3600e-001	-213.088989	-41.657554
 273	1.3650e-001	-215.587616	-42.008827
 274	1.3700e-001	-218.820572	-42.199099
 275	1.3750e-001	-222.291946	-42.355221
 276	1.3800e-001	-224.876404	-42.521100
 277	1.3850e-001	-227.813721	-42.730888
 278	1.3900e-001	-230.894089	-42.804069
 279	1.3950e-001	-233.678818	-43.111433
 280	1.4000e-001	-236.530304	-43.248039
 281	1.4050e-001	-239.925385	-43.360252
 282	1.4100e-001	-242.967606	-43.618827
 283	1.4150e-001	-245.676041	-43.799343
 284	1.4200e-001	-249.013901	-43.906676
 285	1.4250e-001	-251.588821	-44.204282
 286	1.4300e-001	-254.697800	-44.272585
 287	1.4350e-001	-258.102417	-44.394555
 288	1.4400e-001	-260.877609	-44.687283
 289	1.4450e-001	-263.843536	-44.814131
 290	1.4500e-001	-267.000198	-44.906828
 291	1.4550e-001	-269.613266	-45.141010
