»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/23/2018 - 9:4:29
Configured:	05/23/18 06:37:56 AM
Executed:	05/23/18 09:04:08 AM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.19 [Index: 3]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	2.00e+000
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 310	3.1000e-001	229.522705	50.446851
 311	3.1100e-001	228.202820	50.595028
 312	3.1200e-001	227.279663	50.375316
 313	3.1300e-001	225.685120	50.370207
 314	3.1400e-001	223.884583	50.007427
 315	3.1500e-001	223.541260	50.176043
 316	3.1600e-001	222.221375	50.273125
 317	3.1700e-001	220.962524	50.298673
 318	3.1800e-001	219.856262	50.114728
 319	3.1900e-001	218.597412	49.854140
 320	3.2000e-001	217.262268	50.124947
 321	3.2100e-001	216.156006	49.925674
 322	3.2200e-001	215.126038	49.966550
 323	3.2300e-001	213.867188	49.956331
 324	3.2400e-001	212.615967	50.022756
 325	3.2500e-001	211.341858	49.879688
 326	3.2600e-001	210.220337	49.803044
 327	3.2700e-001	208.892822	50.017646
 328	3.2800e-001	207.695007	49.864359
 329	3.2900e-001	206.581116	49.552675
 330	3.3000e-001	205.314636	49.736619
 331	3.3100e-001	204.277039	49.900126
 332	3.3200e-001	202.903748	49.721291
 333	3.3300e-001	201.789856	49.644647
 334	3.3400e-001	200.599670	49.895016
 335	3.3500e-001	199.424744	49.573113
 336	3.3600e-001	198.226929	49.578223
 337	3.3700e-001	197.151184	49.593551
 338	3.3800e-001	195.724487	49.332963
 339	3.3900e-001	194.595337	49.312525
 340	3.4000e-001	193.412781	49.430045
 341	3.4100e-001	191.871643	49.348292
 342	3.4200e-001	191.131592	49.174566
 343	3.4300e-001	189.781189	49.261429
 344	3.4400e-001	188.529968	49.271648
 345	3.4500e-001	186.714172	48.760690
 346	3.4600e-001	186.332703	49.281867
 347	3.4700e-001	184.837341	49.128580
 348	3.4800e-001	183.776855	49.000840
 349	3.4900e-001	182.518005	49.011060
 350	3.5000e-001	181.434631	48.857772
 351	3.5100e-001	180.183411	48.898649
 352	3.5200e-001	179.008484	48.908868
 353	3.5300e-001	177.841187	48.750471
 354	3.5400e-001	176.582336	48.668718
 355	3.5500e-001	175.277710	48.811786
 356	3.5600e-001	174.224854	48.658499
 357	3.5700e-001	172.752380	48.791348
 358	3.5800e-001	171.829224	48.602293
 359	3.5900e-001	170.639038	48.535869
 360	3.6000e-001	169.441223	48.581855
 361	3.6100e-001	169.120789	48.433677
 362	3.6200e-001	166.793823	48.489883
 363	3.6300e-001	165.679932	48.305938
 364	3.6400e-001	164.619446	48.413239
 365	3.6500e-001	163.398743	48.438787
 366	3.6600e-001	162.185669	47.994254
 367	3.6700e-001	161.041260	48.152651
 368	3.6800e-001	159.797668	48.127103
 369	3.6900e-001	158.538818	48.050459
 370	3.7000e-001	157.333374	48.045350
 371	3.7100e-001	156.196594	47.897172
 372	3.7200e-001	155.418396	48.249733
 373	3.7300e-001	154.098511	48.076007
 374	3.7400e-001	152.580261	47.800090
 375	3.7500e-001	151.321411	47.585488
 376	3.7600e-001	150.260925	47.794980
 377	3.7700e-001	149.490356	47.605926
 378	3.7800e-001	147.750854	47.646803
 379	3.7900e-001	146.682739	47.616145
 380	3.8000e-001	145.339966	47.396433
