»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««			
»»»  Executed Version:	5.16.2		
»»»  Vision Version:	5.16.10 (R)		
»»»  Vision Compiled:	4/26/2018		
»»»  Driver Version:	5.16.6		
»»»  Windows Version:	Windows 8		
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors		
»»»  Tester Name:	PPM21016-863		
»»»  Tester S/N:	PPM21016-863		
»»»  Internal Amp Type:	 RTI ML200V    		
»»»  Internal Amp S/N:	 iAB2-0000     		
»»»  Execution Count:	1		
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««			
			
Stored:	8/5/2018 - 16:39:49		
Configured:	8/5/2018 16:37		
Executed:	8/5/2018 16:39		
			
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««			
Sample Name:	Internal Reference Cap.		
Lot Name:	N/A		
Wafer Name:	N/A		
Die Row/Column:	0/0		
536	2.68E-01	4255.851746	8.38762
537	2.69E-01	4207.145691	8.36384
538	2.69E-01	4152.351379	8.324435
539	2.70E-01	4107.009888	8.291144
540	2.70E-01	4054.618835	8.266685
541	2.71E-01	4004.951477	8.218447
542	2.71E-01	3954.322815	8.187874
543	2.72E-01	3906.738281	8.160018
544	2.72E-01	3857.070923	8.12333
545	2.73E-01	3810.768127	8.061504
546	2.73E-01	3758.216858	8.035007
547	2.74E-01	3707.107544	8.007831
548	2.74E-01	3658.241272	7.953478
549	2.75E-01	3607.292175	7.932417
550	2.75E-01	3557.624817	7.880782
551	2.76E-01	3508.43811	7.840017
552	2.76E-01	3459.892273	7.797215
553	2.77E-01	3413.42926	7.752374
554	2.77E-01	3360.877991	7.726556
555	2.78E-01	3309.288025	7.692586
556	2.78E-01	3258.979797	7.656578
557	2.79E-01	3212.516785	7.621248
558	2.79E-01	3156.921387	7.590675
559	2.80E-01	3108.215332	7.543796
560	2.80E-01	3059.509277	7.501673
561	2.81E-01	3010.002136	7.469061
562	2.81E-01	2956.970215	7.409273
563	2.82E-01	2910.827637	7.375982
564	2.82E-01	2856.674194	7.315515
565	2.83E-01	2810.371399	7.301248
566	2.83E-01	2760.223389	7.244177
567	2.84E-01	2709.754944	7.208848
568	2.84E-01	2662.651062	7.153137
569	2.85E-01	2612.663269	7.121884
570	2.85E-01	2561.393738	7.077043
571	2.86E-01	2511.405945	7.048508
572	2.86E-01	2462.219238	6.998232
573	2.87E-01	2412.55188	6.960185
574	2.87E-01	2361.442566	6.918062
575	2.88E-01	2312.736511	6.854198
576	2.88E-01	2262.428284	6.815472
577	2.89E-01	2212.440491	6.767234
578	2.89E-01	2164.054871	6.713561
579	2.90E-01	2111.984253	6.672117
580	2.90E-01	2061.035156	6.615047
581	2.91E-01	2013.61084	6.578359
582	2.91E-01	1959.457397	6.509059
583	2.92E-01	1913.475037	6.477127
584	2.92E-01	1863.647461	6.426171
585	2.93E-01	1816.383362	6.382689
586	2.93E-01	1764.312744	6.315428
587	2.94E-01	1724.258423	6.29029
588	2.94E-01	1665.458679	6.236617
589	2.95E-01	1614.990234	6.181585
590	2.95E-01	1564.041138	6.119079
591	2.96E-01	1515.014648	6.074918
592	2.96E-01	1464.866638	6.027359
593	2.97E-01	1416.320801	5.964854
594	2.97E-01	1364.250183	5.917296
595	2.98E-01	1317.947388	5.873134
596	2.98E-01	1268.119812	5.805193
597	2.99E-01	1216.369629	5.737253
598	2.99E-01	1166.221619	5.685618
599	3.00E-01	1116.394043	5.631945
600	3.00E-01	1065.444946	5.574195
601	3.01E-01	1021.54541	5.504216
602	3.01E-01	969.154358	5.468887
603	3.02E-01	916.923523	5.393473
604	3.02E-01	868.69812	5.325532
605	3.03E-01	820.472717	5.261668
606	3.03E-01	765.518188	5.197804
607	3.04E-01	718.254089	5.143451
608	3.04E-01	670.509338	5.060563
609	3.05E-01	619.880676	5.000775
610	3.05E-01	569.091797	4.924682
611	3.06E-01	521.026611	4.844512
612	3.06E-01	468.154907	4.772495
613	3.07E-01	419.128418	4.698439
614	3.07E-01	373.466492	4.618269
615	3.08E-01	321.395874	4.540137
616	3.08E-01	269.805908	4.458609
617	3.09E-01	225.906372	4.364171
618	3.09E-01	169.99054	4.260901
619	3.10E-01	120.002747	4.156952
620	3.10E-01	69.854736	4.025826
621	3.11E-01	21.148682	3.919159
622	3.11E-01	-28.038025	3.790072
623	3.12E-01	-78.346252	3.663702
624	3.12E-01	-135.223389	3.50608
625	3.13E-01	-179.283142	3.373596
626	3.13E-01	-226.387024	3.199667
627	3.14E-01	-278.457642	3.019625
628	3.14E-01	-328.765869	2.810367
629	3.15E-01	-377.632141	2.565781
630	3.15E-01	-428.581238	2.34837
631	3.16E-01	-476.325989	2.066416
632	3.16E-01	-525.352478	1.760683
633	3.17E-01	-573.738098	1.451553
634	3.17E-01	-625.648499	1.113208
635	3.18E-01	-674.034119	0.763314
636	3.18E-01	-724.822998	0.405946
637	3.19E-01	-773.849487	0.01121
638	3.19E-01	-818.229675	-0.393037
639	3.20E-01	-876.228333	-0.795246
640	3.20E-01	-926.216125	-1.147179
641	3.21E-01	-973.640442	-1.515417
642	3.21E-01	-1026.672363	-1.866671
643	3.22E-01	-1075.698853	-2.197542
644	3.22E-01	-1123.283386	-2.507352
645	3.23E-01	-1175.514221	-2.790664
646	3.23E-01	-1227.264404	-3.066504
647	3.24E-01	-1271.644592	-3.325358
648	3.24E-01	-1325.157166	-3.577418
649	3.25E-01	-1370.658875	-3.801622
650	3.25E-01	-1421.768188	-4.008841
651	3.26E-01	-1473.197937	-4.202472
652	3.26E-01	-1521.903992	-4.381156
653	3.27E-01	-1568.04657	-4.555084
654	3.27E-01	-1623.641968	-4.707951
655	3.28E-01	-1673.789978	-4.88052
656	3.28E-01	-1720.573425	-5.017081
657	3.29E-01	-1771.682739	-5.157039
658	3.29E-01	-1825.035095	-5.296997
659	3.30E-01	-1870.056152	-5.43152
660	3.30E-01	-1923.568726	-5.577592
661	3.31E-01	-1972.915649	-5.699885
662	3.31E-01	-2021.942139	-5.825576
663	3.32E-01	-2074.97406	-5.951266
664	3.32E-01	-2125.282288	-6.070162
665	3.33E-01	-2167.579651	-6.173432
666	3.33E-01	-2220.77179	-6.301161
667	3.34E-01	-2272.041321	-6.417339
668	3.34E-01	-2321.06781	-6.538953
669	3.35E-01	-2371.21582	-6.649017
670	3.35E-01	-2420.562744	-6.778104
671	3.36E-01	-2468.147278	-6.875939
672	3.36E-01	-2520.057678	-6.987362
673	3.37E-01	-2567.802429	-7.096746
674	3.37E-01	-2619.392395	-7.204772
675	3.38E-01	-2674.987793	-7.318912
676	3.38E-01	-2718.566895	-7.408594
677	3.39E-01	-2765.350342	-7.508467
678	3.39E-01	-2820.785522	-7.617172
679	3.40E-01	-2867.408752	-7.718404
680	3.40E-01	-2918.838501	-7.8142
681	3.41E-01	-2964.820862	-7.907279
682	3.41E-01	-3017.852783	-8.004434
683	3.42E-01	-3066.719055	-8.104307
684	3.42E-01	-3119.911194	-8.191271
685	3.43E-01	-3168.617249	-8.28367
686	3.43E-01	-3214.759827	-8.382864
687	3.44E-01	-3266.830444	-8.451484
688	3.44E-01	-3316.65802	-8.546601
689	3.45E-01	-3363.761902	-8.635603
690	3.45E-01	-3416.633606	-8.725285
691	3.46E-01	-3465.98053	-8.803417
692	3.46E-01	-3514.686584	-8.887663
693	3.47E-01	-3567.878723	-8.954924
694	3.47E-01	-3614.021301	-9.027621
695	3.48E-01	-3665.130615	-9.114585
696	3.48E-01	-3715.919495	-9.198152
697	3.49E-01	-3763.504028	-9.270169
698	3.49E-01	-3812.3703	-9.346942
699	3.50E-01	-3864.92157	-9.403333
700	3.50E-01	-3914.588928	-9.490297
701	3.51E-01	-3963.615417	-9.551444
702	3.51E-01	-3930.290222	-9.552803
703	3.52E-01	-3880.783081	-9.531062
704	3.52E-01	-3829.833984	-9.492335
705	3.53E-01	-3780.487061	-9.458365
706	3.53E-01	-3733.383179	-9.422356
707	3.54E-01	-3683.074951	-9.387027
708	3.54E-01	-3635.009766	-9.34966
709	3.55E-01	-3581.336975	-9.313651
710	3.55E-01	-3536.315918	-9.270169
711	3.56E-01	-3484.2453	-9.224649
712	3.56E-01	-3439.865112	-9.18864
713	3.57E-01	-3366.966248	-9.170976
714	3.57E-01	-3336.845398	-9.115264
715	3.58E-01	-3285.255432	-9.061591
716	3.58E-01	-3236.869812	-9.022865
717	3.59E-01	-3184.47876	-8.962398
718	3.59E-01	-3135.932922	-8.929786
719	3.60E-01	-3085.945129	-8.890381
720	3.60E-01	-3036.277771	-8.852334
721	3.61E-01	-2986.610413	-8.797302
722	3.61E-01	-2937.744141	-8.757896
723	3.62E-01	-2887.275696	-8.706941
724	3.62E-01	-2837.44812	-8.654626
725	3.63E-01	-2788.581848	-8.624053
726	3.63E-01	-2740.67688	-8.576495
727	3.64E-01	-2688.446045	-8.525539
728	3.64E-01	-2640.220642	-8.488851
729	3.65E-01	-2587.82959	-8.46711
730	3.65E-01	-2538.002014	-8.393734
731	3.66E-01	-2487.373352	-8.345496
732	3.66E-01	-2440.429688	-8.287747
733	3.67E-01	-2389.640808	-8.24902
734	3.67E-01	-2339.332581	-8.196027
735	3.68E-01	-2291.267395	-8.164095
736	3.68E-01	-2242.721558	-8.105666
737	3.69E-01	-2186.485291	-8.058787
738	3.69E-01	-2141.304016	-8.003755
739	3.70E-01	-2093.719482	-7.95212
740	3.70E-01	-2043.251038	-7.893011
741	3.71E-01	-1992.462158	-7.835262
742	3.71E-01	-1944.236755	-7.781588
743	3.72E-01	-1893.127441	-7.740824
744	3.72E-01	-1843.6203	-7.681716
745	3.73E-01	-1790.428162	-7.615813
746	3.73E-01	-1743.32428	-7.555346
747	3.74E-01	-1691.413879	-7.496917
748	3.74E-01	-1644.790649	-7.431014
749	3.75E-01	-1591.758728	-7.396365
750	3.75E-01	-1546.897888	-7.325027
751	3.76E-01	-1493.545532	-7.258445
752	3.76E-01	-1441.635132	-7.20681
753	3.77E-01	-1390.205383	-7.133434
754	3.77E-01	-1341.499329	-7.081799
755	3.78E-01	-1292.793274	-7.02405
756	3.78E-01	-1247.451782	-6.956109
757	3.79E-01	-1194.580078	-6.892245
758	3.79E-01	-1145.072937	-6.823625
759	3.80E-01	-1095.88623	-6.766554
760	3.80E-01	-1047.50061	-6.681628
761	3.81E-01	-995.109558	-6.621161
762	3.81E-01	-947.044373	-6.550503
763	3.82E-01	-895.294189	-6.477806
764	3.82E-01	-846.908569	-6.396957
765	3.83E-01	-796.279907	-6.309993
766	3.83E-01	-747.573853	-6.225746
767	3.84E-01	-697.58606	-6.14082
768	3.84E-01	-649.360657	-6.068803
769	3.85E-01	-597.290039	-5.983877
770	3.85E-01	-547.302246	-5.884005
771	3.86E-01	-496.994019	-5.811987
772	3.86E-01	-449.729919	-5.701244
773	3.87E-01	-392.372131	-5.589142
774	3.87E-01	-348.152161	-5.516445
775	3.88E-01	-300.40741	-5.402984
776	3.88E-01	-250.579834	-5.311944
777	3.89E-01	-195.625305	-5.181498
778	3.89E-01	-147.880554	-5.055128
779	3.90E-01	-98.213196	-4.936911
780	3.90E-01	-50.788879	-4.82345
781	3.91E-01	0.640869	-4.659034
782	3.91E-01	48.545837	-4.534702
783	3.92E-01	100.776672	-4.410371
784	3.92E-01	148.361206	-4.240519
785	3.93E-01	199.951172	-4.103958
786	3.93E-01	251.220703	-3.935465
787	3.94E-01	305.053711	-3.747269
788	3.94E-01	348.152161	-3.627014
789	3.95E-01	401.985168	-3.408925
790	3.95E-01	447.166443	-3.271005
791	3.96E-01	499.87793	-3.101153
792	3.96E-01	545.700073	-2.917034
793	3.97E-01	597.290039	-2.734274
794	3.97E-01	647.598267	-2.553551
795	3.98E-01	695.823669	-2.369432
796	3.98E-01	745.170593	-2.196863
797	3.99E-01	796.760559	-2.021576
798	3.99E-01	847.229004	-1.835418
799	4.00E-01	896.255493	-1.678475
800	4.00E-01	947.20459	-1.492997
801	4.01E-01	997.032166	-1.344886
			
"Center data before PMax,±Pr and ±Vc Calc."			
			
PMax (µC/cm2):	9.55E+00		
Pr (µC/cm2):	3.86E+00		
-Pr (µC/cm2):	-1.34E+00		
Vc:	1.46E+01		
-Vc:	-7.75E+00		
C (Max-Eff) (nF):	1.18E-02		
K (Eff):	2.16E+01		
Vert. (±Pr) Shift (µC/cm2):	1.26E+00		
Horiz. Shift (±Vc):	3.44E+00		
Offset (µC/cm2):	5.44E-01		
			
A (Loop Area - µC/cm2·Volts):	3.28E+02		
			
			
			
"Hysteresis Version: 5.16.2 - Radiant Technologies, Inc., 1999 - 3/20/18"			
